config_id,testFile,api,transferSize,blockSize,segmentCount,numTasks,filePerProc,useStridedDatatype,setAlignment,useO_DIRECT,fsync,LUSTRE_STRIPE_SIZE,LUSTRE_STRIPE_WIDTH
00359,test00359,POSIX,100K,256M,64,4,1,0,1M,0,0,1M,1
00360,test00360,MPIIO,1M,1G,1,4,1,0,1M,0,0,4M,1
00361,test00361,POSIX,100K,16M,1,64,1,0,1M,0,0,4M,4
00362,test00362,MPIIO,1M,1M,256,64,1,0,1M,0,0,4M,1
00363,test00363,MPIIO,64K,1G,64,16,1,0,1M,0,0,4M,1
00364,test00364,MPIIO,10K,1M,256,4,1,0,1M,0,0,4M,4
00365,test00365,POSIX,4K,16M,256,64,1,0,1M,0,0,4M,4
00366,test00366,MPIIO,64K,4M,16,16,1,0,4K,0,0,1M,1
00367,test00367,POSIX,1M,256M,256,16,1,0,1M,0,0,4M,4
00368,test00368,MPIIO,100K,16M,16,64,1,0,4K,0,0,4M,1
00369,test00369,MPIIO,10K,256M,256,16,1,0,1M,0,0,4M,1
00370,test00370,POSIX,64K,4M,1,64,1,0,4K,0,0,1M,4
00371,test00371,MPIIO,64K,1M,64,64,1,0,1M,0,0,4M,4
00372,test00372,POSIX,4K,256M,64,16,1,0,1M,0,0,4M,4
00373,test00373,MPIIO,4K,1G,256,64,1,0,4K,0,0,4M,4
00374,test00374,POSIX,64K,4M,1,4,1,0,1M,0,0,1M,4
00375,test00375,MPIIO,100K,1M,1,4,1,0,4K,0,0,4M,1
00376,test00376,MPIIO,64K,1M,64,64,1,0,4K,0,0,1M,4
00377,test00377,MPIIO,64K,4M,64,64,1,0,4K,0,0,4M,1
00378,test00378,MPIIO,100K,16M,16,16,1,0,1M,0,0,1M,1
00379,test00379,MPIIO,1M,1M,256,16,1,0,4K,0,0,4M,1
00380,test00380,POSIX,4K,4M,64,4,1,0,4K,0,0,1M,4
00381,test00381,POSIX,4K,1M,16,64,1,0,4K,0,0,1M,4
00382,test00382,MPIIO,10K,4M,16,4,1,0,4K,0,0,4M,4
00383,test00383,MPIIO,100K,256M,256,64,1,0,4K,0,0,4M,1
00384,test00384,MPIIO,1M,4M,1,4,1,0,4K,0,0,4M,1
00385,test00385,POSIX,10K,4M,1,64,1,0,1M,0,0,4M,1
00386,test00386,MPIIO,100K,256M,256,64,1,0,1M,0,0,1M,1
00387,test00387,MPIIO,10K,4M,256,16,1,0,4K,0,0,4M,4
00388,test00388,POSIX,10K,16M,64,16,1,0,4K,0,0,4M,1
00389,test00389,POSIX,64K,4M,256,64,1,0,1M,0,0,1M,1
00390,test00390,POSIX,1M,16M,16,64,1,0,4K,0,0,4M,1
00391,test00391,MPIIO,64K,1G,256,4,1,0,1M,0,0,1M,4
00392,test00392,POSIX,10K,1M,64,64,1,0,1M,0,0,1M,4
00393,test00393,MPIIO,100K,1G,256,16,1,0,1M,0,0,4M,1
00394,test00394,POSIX,4K,256M,1,16,1,0,4K,0,0,1M,1
00395,test00395,POSIX,64K,256M,16,64,1,0,1M,0,0,1M,1
00396,test00396,POSIX,100K,1G,16,4,1,0,4K,0,0,1M,4
00397,test00397,MPIIO,1M,4M,256,64,1,0,4K,0,0,4M,1
00398,test00398,POSIX,4K,16M,1,16,1,0,1M,0,0,1M,1
00399,test00399,MPIIO,100K,256M,1,4,1,0,4K,0,0,4M,1
00400,test00400,POSIX,4K,4M,1,16,1,0,1M,0,0,1M,1
00401,test00401,MPIIO,4K,1G,1,16,1,0,4K,0,0,1M,1
00402,test00402,MPIIO,10K,1M,64,4,1,0,4K,0,0,4M,4
00403,test00403,MPIIO,4K,1M,1,4,1,0,1M,0,0,4M,4
00404,test00404,MPIIO,4K,4M,256,64,1,0,4K,0,0,1M,4
00405,test00405,MPIIO,100K,256M,1,4,1,0,4K,0,0,1M,4
00406,test00406,POSIX,64K,4M,256,4,1,0,4K,0,0,4M,4
00407,test00407,MPIIO,10K,16M,16,4,1,0,4K,0,0,4M,4
00408,test00408,POSIX,100K,16M,256,4,1,0,4K,0,0,4M,4
00409,test00409,MPIIO,10K,256M,64,4,1,0,1M,0,0,4M,1
00410,test00410,POSIX,10K,256M,1,4,1,0,1M,0,0,4M,4
00411,test00411,MPIIO,100K,4M,256,4,1,0,1M,0,0,4M,4
00412,test00412,MPIIO,64K,4M,16,64,1,0,1M,0,0,4M,1
00413,test00413,MPIIO,64K,256M,64,64,1,0,4K,0,0,4M,4
00414,test00414,MPIIO,100K,256M,64,64,1,0,4K,0,0,1M,1
00415,test00415,MPIIO,64K,1M,16,16,1,0,1M,0,0,4M,1
00416,test00416,POSIX,4K,1G,64,16,1,0,4K,0,0,4M,1
00417,test00417,MPIIO,64K,4M,1,64,1,0,1M,0,0,1M,4
00418,test00418,MPIIO,1M,1G,1,16,1,0,4K,0,0,4M,1
00419,test00419,POSIX,1M,16M,16,64,1,0,1M,0,0,4M,1
00420,test00420,MPIIO,1M,4M,64,16,1,0,4K,0,0,4M,1
00421,test00421,MPIIO,10K,1M,64,64,1,0,1M,0,0,1M,4
00422,test00422,MPIIO,64K,1M,256,16,1,0,1M,0,0,1M,1
00423,test00423,POSIX,100K,1G,256,64,1,0,4K,0,0,1M,4
00424,test00424,MPIIO,10K,256M,16,16,1,0,1M,0,0,4M,4
00425,test00425,POSIX,100K,16M,64,4,1,0,1M,0,0,4M,4
00426,test00426,MPIIO,100K,4M,256,4,1,0,4K,0,0,1M,1
00427,test00427,POSIX,10K,4M,256,4,1,0,4K,0,0,4M,4
00428,test00428,MPIIO,64K,1M,256,4,1,0,1M,0,0,1M,1
00429,test00429,POSIX,100K,4M,16,16,1,0,1M,0,0,1M,1
00430,test00430,POSIX,100K,1M,256,4,1,0,1M,0,0,4M,4
00431,test00431,MPIIO,1M,16M,1,4,1,0,4K,0,0,1M,4
00432,test00432,POSIX,100K,256M,16,4,1,0,1M,0,0,4M,4
00433,test00433,MPIIO,10K,1G,64,16,1,0,4K,0,0,1M,4
00434,test00434,MPIIO,64K,1M,16,4,1,0,1M,0,0,4M,4
00435,test00435,MPIIO,10K,256M,256,16,1,0,4K,0,0,1M,1
00436,test00436,MPIIO,64K,1G,256,64,1,0,1M,0,0,1M,1
00437,test00437,MPIIO,1M,256M,1,64,1,0,4K,0,0,4M,4
00438,test00438,MPIIO,10K,1G,16,16,1,0,1M,0,0,4M,1
00439,test00439,POSIX,1M,16M,16,4,1,0,4K,0,0,1M,1
00440,test00440,POSIX,4K,1M,1,4,1,0,1M,0,0,4M,1
00441,test00441,POSIX,64K,1M,16,64,1,0,1M,0,0,4M,1
00442,test00442,POSIX,1M,16M,64,4,1,0,1M,0,0,1M,1
00443,test00443,POSIX,1M,16M,64,64,1,0,1M,0,0,4M,1
00444,test00444,MPIIO,100K,4M,16,16,1,0,1M,0,0,4M,4
00445,test00445,MPIIO,4K,4M,1,4,1,0,4K,0,0,4M,1
00446,test00446,POSIX,10K,16M,16,16,1,0,4K,0,0,1M,4
00447,test00447,MPIIO,64K,1M,1,64,1,0,1M,0,0,4M,1
00448,test00448,MPIIO,100K,256M,256,4,1,0,4K,0,0,1M,4
00449,test00449,POSIX,1M,1G,64,16,1,0,1M,0,0,1M,1
00450,test00450,MPIIO,10K,1G,16,4,1,0,1M,0,0,4M,1
00451,test00451,MPIIO,100K,256M,256,64,1,0,1M,0,0,1M,1
00452,test00452,MPIIO,1M,1M,256,64,1,0,1M,0,0,4M,4
00453,test00453,MPIIO,4K,256M,64,64,1,0,1M,0,0,4M,4
00454,test00454,POSIX,100K,1M,256,4,1,0,1M,0,0,1M,4
00455,test00455,POSIX,100K,1G,64,4,1,0,1M,0,0,4M,4
00456,test00456,POSIX,100K,1G,16,64,1,0,1M,0,0,1M,1
00457,test00457,POSIX,64K,1G,16,64,1,0,4K,0,0,4M,1
00458,test00458,POSIX,10K,256M,1,16,1,0,1M,0,0,1M,1
00459,test00459,POSIX,100K,256M,16,64,1,0,1M,0,0,1M,1
00460,test00460,POSIX,4K,1G,1,16,1,0,1M,0,0,1M,4
00461,test00461,POSIX,100K,4M,256,16,1,0,1M,0,0,4M,1
00462,test00462,POSIX,100K,16M,64,16,1,0,1M,0,0,1M,4
00463,test00463,MPIIO,100K,1G,64,16,1,0,1M,0,0,4M,4
00464,test00464,MPIIO,64K,1M,256,16,1,0,4K,0,0,4M,1
00465,test00465,POSIX,4K,16M,1,16,1,0,1M,0,0,4M,1
00466,test00466,POSIX,64K,4M,64,64,1,0,1M,0,0,1M,1
00467,test00467,POSIX,1M,1G,1,16,1,0,4K,0,0,4M,4
00468,test00468,MPIIO,4K,1M,64,16,1,0,1M,0,0,4M,4
00469,test00469,MPIIO,100K,1M,16,4,1,0,1M,0,0,1M,1
00470,test00470,MPIIO,100K,4M,256,16,1,0,1M,0,0,1M,4
00471,test00471,POSIX,4K,1G,1,4,1,0,1M,0,0,1M,4
00472,test00472,MPIIO,100K,16M,64,4,1,0,4K,0,0,1M,4
00473,test00473,MPIIO,100K,16M,16,64,1,0,1M,0,0,4M,4
00474,test00474,POSIX,4K,256M,64,16,1,0,4K,0,0,1M,4
00475,test00475,POSIX,64K,256M,64,64,1,0,1M,0,0,1M,1
00476,test00476,MPIIO,64K,1G,256,16,1,0,4K,0,0,1M,4
00477,test00477,POSIX,64K,256M,256,4,1,0,4K,0,0,4M,1
00478,test00478,POSIX,4K,256M,16,64,1,0,4K,0,0,1M,1
00479,test00479,POSIX,64K,1G,1,4,1,0,1M,0,0,1M,4
00480,test00480,POSIX,10K,1M,256,64,1,0,4K,0,0,4M,4
00481,test00481,MPIIO,100K,16M,1,64,1,0,4K,0,0,4M,1
00482,test00482,MPIIO,100K,1M,1,16,1,0,4K,0,0,4M,4
00483,test00483,MPIIO,1M,256M,256,16,1,0,1M,0,0,1M,4
00484,test00484,MPIIO,4K,4M,1,16,1,0,1M,0,0,4M,4
00485,test00485,POSIX,1M,256M,64,64,1,0,4K,0,0,4M,1
00486,test00486,MPIIO,1M,1M,1,64,1,0,1M,0,0,4M,1
00487,test00487,MPIIO,10K,4M,64,16,1,0,4K,0,0,4M,4
00488,test00488,MPIIO,100K,1M,1,4,1,0,1M,0,0,1M,4
00489,test00489,POSIX,4K,4M,1,4,1,0,1M,0,0,1M,1
00490,test00490,POSIX,4K,256M,64,64,1,0,1M,0,0,4M,1
00491,test00491,MPIIO,10K,1M,16,64,1,0,4K,0,0,1M,1
00492,test00492,MPIIO,100K,1M,64,64,1,0,4K,0,0,4M,4
00493,test00493,MPIIO,1M,1G,1,64,1,0,1M,0,0,4M,1
00494,test00494,MPIIO,100K,1G,64,16,1,0,1M,0,0,4M,4
00495,test00495,POSIX,1M,4M,64,16,1,0,4K,0,0,4M,1
00496,test00496,MPIIO,4K,1G,64,4,1,0,4K,0,0,4M,4
00497,test00497,MPIIO,100K,1M,16,4,1,0,4K,0,0,4M,1
00498,test00498,MPIIO,1M,256M,64,16,1,0,1M,0,0,4M,4
00499,test00499,POSIX,100K,16M,64,64,1,0,1M,0,0,1M,1
00500,test00500,POSIX,1M,16M,1,64,1,0,1M,0,0,1M,4
00501,test00501,MPIIO,4K,4M,64,4,1,1,4K,0,0,1M,4
00502,test00502,POSIX,100K,1M,256,64,1,1,4K,0,0,1M,4
00503,test00503,POSIX,10K,256M,1,4,1,1,1M,0,0,1M,4
00504,test00504,MPIIO,1M,1G,256,64,1,1,1M,0,0,4M,1
00505,test00505,MPIIO,100K,16M,1,16,1,1,1M,0,0,4M,1
00506,test00506,MPIIO,64K,256M,256,4,1,1,4K,0,0,4M,4
00507,test00507,POSIX,10K,256M,256,16,1,1,1M,0,0,4M,1
00508,test00508,POSIX,64K,1G,1,16,1,1,1M,0,0,4M,1
00509,test00509,POSIX,64K,256M,64,16,1,1,1M,0,0,1M,4
00510,test00510,POSIX,10K,1M,256,64,1,1,1M,0,0,4M,1
00511,test00511,MPIIO,1M,256M,64,16,1,1,4K,0,0,4M,4
00512,test00512,MPIIO,100K,256M,16,16,1,1,1M,0,0,4M,4
00513,test00513,POSIX,1M,16M,64,4,1,1,4K,0,0,1M,4
00514,test00514,MPIIO,100K,1G,1,16,1,1,4K,0,0,1M,1
00515,test00515,MPIIO,10K,256M,1,64,1,1,4K,0,0,1M,1
00516,test00516,POSIX,10K,16M,1,4,1,1,4K,0,0,4M,1
00517,test00517,POSIX,64K,1M,1,64,1,1,4K,0,0,1M,1
00518,test00518,POSIX,100K,4M,64,4,1,1,4K,0,0,4M,1
00519,test00519,MPIIO,4K,1G,256,64,1,1,1M,0,0,1M,4
00520,test00520,MPIIO,100K,1G,1,64,1,1,1M,0,0,4M,4
00521,test00521,MPIIO,100K,16M,16,64,1,1,4K,0,0,4M,4
00522,test00522,MPIIO,10K,1G,1,16,1,1,1M,0,0,4M,4
00523,test00523,MPIIO,1M,256M,256,4,1,1,1M,0,0,1M,4
00524,test00524,POSIX,1M,16M,16,64,1,1,4K,0,0,1M,4
00525,test00525,MPIIO,10K,4M,1,64,1,1,1M,0,0,1M,1
00526,test00526,POSIX,64K,1M,16,4,1,1,4K,0,0,1M,1
00527,test00527,MPIIO,1M,1M,1,16,1,1,4K,0,0,4M,1
00528,test00528,MPIIO,100K,4M,256,16,1,1,1M,0,0,1M,4
00529,test00529,MPIIO,4K,16M,64,4,1,1,4K,0,0,4M,4
00530,test00530,POSIX,4K,256M,1,16,1,1,1M,0,0,1M,1
00531,test00531,MPIIO,64K,4M,64,64,1,1,1M,0,0,4M,1
00532,test00532,MPIIO,64K,1M,16,64,1,1,1M,0,0,4M,1
00533,test00533,POSIX,100K,4M,64,4,1,1,4K,0,0,4M,1
00534,test00534,POSIX,4K,1M,16,4,1,1,1M,0,0,4M,4
00535,test00535,POSIX,100K,256M,256,64,1,1,1M,0,0,1M,4
00536,test00536,MPIIO,64K,1G,1,4,1,1,4K,0,0,1M,4
00537,test00537,MPIIO,100K,16M,1,4,1,1,1M,0,0,4M,4
00538,test00538,MPIIO,64K,4M,64,16,1,1,4K,0,0,4M,4
00539,test00539,POSIX,10K,4M,64,16,1,1,4K,0,0,4M,1
00540,test00540,MPIIO,1M,16M,64,16,1,1,1M,0,0,1M,1
00541,test00541,POSIX,1M,1G,1,4,1,1,1M,0,0,4M,1
00542,test00542,MPIIO,1M,256M,1,16,1,1,1M,0,0,1M,1
00543,test00543,POSIX,64K,1M,1,4,1,1,4K,0,0,1M,4
00544,test00544,POSIX,1M,1G,256,64,1,1,4K,0,0,4M,4
00545,test00545,POSIX,10K,16M,256,64,1,1,1M,0,0,4M,4
00546,test00546,POSIX,1M,1G,1,4,1,1,1M,0,0,4M,4
00547,test00547,POSIX,64K,1M,64,16,1,1,1M,0,0,1M,1
00548,test00548,MPIIO,10K,256M,64,64,1,1,4K,0,0,1M,1
00549,test00549,MPIIO,100K,16M,256,4,1,1,4K,0,0,4M,1
00550,test00550,POSIX,4K,16M,256,64,1,1,1M,0,0,1M,1
00551,test00551,POSIX,4K,1G,256,4,1,1,4K,0,0,1M,4
00552,test00552,POSIX,4K,16M,64,4,1,1,1M,0,0,1M,1
00553,test00553,MPIIO,1M,256M,256,4,1,1,1M,0,0,1M,4
00554,test00554,POSIX,64K,1M,1,4,1,1,4K,0,0,1M,4
00555,test00555,MPIIO,4K,4M,1,4,1,1,1M,0,0,4M,4
00556,test00556,POSIX,64K,1G,256,64,1,1,4K,0,0,1M,4
00557,test00557,MPIIO,64K,16M,64,4,1,1,1M,0,0,1M,1
00558,test00558,MPIIO,100K,1G,256,4,1,1,4K,0,0,1M,1
00559,test00559,POSIX,1M,16M,1,4,1,1,1M,0,0,4M,1
00560,test00560,POSIX,4K,16M,1,16,1,1,4K,0,0,4M,1
00561,test00561,POSIX,1M,4M,1,4,1,1,1M,0,0,4M,1
00562,test00562,MPIIO,64K,1G,16,64,1,1,1M,0,0,4M,1
00563,test00563,POSIX,1M,1G,16,16,1,1,1M,0,0,4M,1
00564,test00564,POSIX,100K,4M,64,16,1,1,4K,0,0,1M,1
00565,test00565,POSIX,4K,1G,256,64,1,1,4K,0,0,1M,1
00566,test00566,POSIX,4K,16M,64,4,1,1,1M,0,0,1M,1
00567,test00567,POSIX,1M,256M,64,4,1,1,1M,0,0,1M,1
00568,test00568,POSIX,64K,4M,16,64,1,1,4K,0,0,1M,4
00569,test00569,MPIIO,100K,4M,64,16,1,1,4K,0,0,1M,1
00570,test00570,MPIIO,10K,1M,1,64,1,1,4K,0,0,1M,1
00571,test00571,MPIIO,100K,1G,256,4,1,1,1M,0,0,1M,1
00572,test00572,POSIX,64K,16M,1,64,1,1,1M,0,0,1M,1
00573,test00573,POSIX,100K,1G,256,64,1,1,4K,0,0,4M,1
00574,test00574,MPIIO,10K,1G,64,4,1,1,1M,0,0,1M,4
00575,test00575,MPIIO,100K,1G,16,16,1,1,4K,0,0,4M,4
00576,test00576,MPIIO,1M,1G,256,4,1,1,4K,0,0,4M,4
00577,test00577,MPIIO,1M,1G,64,64,1,1,1M,0,0,4M,1
00578,test00578,POSIX,4K,1M,64,16,1,1,4K,0,0,1M,1
00579,test00579,MPIIO,64K,4M,1,64,1,1,4K,0,0,1M,4
00580,test00580,MPIIO,1M,1G,1,4,1,1,4K,0,0,1M,1
00581,test00581,MPIIO,1M,1M,64,4,1,1,4K,0,0,4M,1
00582,test00582,MPIIO,64K,1M,64,16,1,1,4K,0,0,4M,1
00583,test00583,POSIX,10K,1G,64,64,1,1,1M,0,0,4M,4
00584,test00584,POSIX,10K,1M,64,16,1,1,4K,0,0,1M,4
00585,test00585,POSIX,10K,256M,256,64,1,1,4K,0,0,1M,1
00586,test00586,POSIX,4K,1G,16,4,1,1,4K,0,0,1M,4
00587,test00587,MPIIO,100K,1G,1,64,1,1,4K,0,0,1M,1
00588,test00588,MPIIO,4K,4M,64,64,1,1,1M,0,0,4M,4
00589,test00589,POSIX,100K,16M,16,4,1,1,1M,0,0,4M,1
00590,test00590,POSIX,4K,16M,256,16,1,1,1M,0,0,4M,1
00591,test00591,MPIIO,1M,4M,16,16,1,1,4K,0,0,4M,1
00592,test00592,POSIX,100K,4M,64,4,1,1,4K,0,0,1M,4
00593,test00593,POSIX,100K,1M,256,64,1,1,1M,0,0,1M,1
00594,test00594,MPIIO,10K,1M,1,16,1,1,4K,0,0,4M,4
00595,test00595,MPIIO,4K,1G,256,64,1,1,4K,0,0,4M,1
00596,test00596,POSIX,100K,16M,256,16,1,1,4K,0,0,4M,4
00597,test00597,POSIX,1M,256M,64,4,1,1,1M,0,0,1M,1
00598,test00598,MPIIO,4K,256M,64,4,1,1,4K,0,0,4M,4
00599,test00599,POSIX,10K,16M,256,64,1,1,1M,0,0,1M,1
00600,test00600,MPIIO,1M,1M,64,16,1,1,4K,0,0,1M,4
00601,test00601,MPIIO,64K,256M,256,16,1,1,4K,0,0,1M,4
00602,test00602,POSIX,10K,256M,256,16,1,1,1M,0,0,1M,1
00603,test00603,MPIIO,1M,256M,16,16,1,1,4K,0,0,1M,1
00604,test00604,MPIIO,10K,1G,16,64,1,1,4K,0,0,4M,1
00605,test00605,POSIX,1M,1M,64,4,1,1,1M,0,0,4M,1
00606,test00606,MPIIO,100K,256M,256,4,1,1,4K,0,0,1M,1
00607,test00607,MPIIO,1M,1M,256,4,1,1,4K,0,0,1M,1
00608,test00608,POSIX,100K,1M,64,64,1,1,1M,0,0,1M,4
00609,test00609,MPIIO,1M,1M,16,16,1,1,4K,0,0,1M,4
00610,test00610,MPIIO,4K,16M,1,64,1,1,4K,0,0,4M,4
00611,test00611,MPIIO,100K,256M,1,64,1,1,4K,0,0,1M,1
00612,test00612,POSIX,4K,4M,16,64,1,1,1M,0,0,4M,1
00613,test00613,MPIIO,4K,256M,16,64,1,1,4K,0,0,4M,1
00614,test00614,MPIIO,1M,1M,1,16,1,1,4K,0,0,1M,4
00615,test00615,POSIX,64K,16M,256,16,1,1,1M,0,0,4M,1
00616,test00616,MPIIO,100K,1M,16,16,1,1,4K,0,0,4M,4
00617,test00617,POSIX,1M,16M,256,4,1,1,4K,0,0,4M,1
00618,test00618,MPIIO,1M,1G,256,16,1,1,1M,0,0,4M,1
00619,test00619,POSIX,64K,256M,64,64,1,1,1M,0,0,4M,4
00620,test00620,MPIIO,1M,256M,64,64,1,1,1M,0,0,4M,4
00621,test00621,MPIIO,10K,16M,16,64,1,1,1M,0,0,4M,1
00622,test00622,POSIX,100K,1G,16,16,1,1,1M,0,0,1M,1
00623,test00623,POSIX,100K,1G,1,4,1,1,4K,0,0,1M,4
00624,test00624,POSIX,100K,4M,16,16,1,1,4K,0,0,1M,1
00625,test00625,POSIX,10K,4M,1,64,1,1,1M,0,0,1M,1
00626,test00626,POSIX,100K,256M,256,16,1,1,1M,0,0,1M,4
00627,test00627,POSIX,100K,1M,256,64,1,1,4K,0,0,4M,1
00628,test00628,POSIX,4K,1M,64,64,1,1,1M,0,0,1M,1
00629,test00629,POSIX,4K,4M,1,16,1,1,1M,0,0,4M,4
00630,test00630,POSIX,100K,16M,16,64,1,1,1M,0,0,1M,1
00631,test00631,MPIIO,100K,1M,16,4,1,1,4K,0,0,4M,4
00632,test00632,MPIIO,1M,256M,1,16,1,1,4K,0,0,4M,1
00633,test00633,MPIIO,64K,1M,64,16,1,1,1M,0,0,4M,4
00634,test00634,MPIIO,10K,256M,64,4,1,1,4K,0,0,4M,1
00635,test00635,MPIIO,4K,256M,16,64,1,1,1M,0,0,1M,4
00636,test00636,POSIX,4K,4M,256,64,1,1,1M,0,0,1M,4
00637,test00637,MPIIO,1M,16M,1,4,1,1,4K,0,0,1M,4
00638,test00638,MPIIO,4K,16M,256,4,1,1,1M,0,0,4M,1
00639,test00639,POSIX,64K,1G,16,16,1,1,4K,0,0,1M,1
00640,test00640,MPIIO,1M,1M,1,64,1,1,1M,0,0,1M,4
00641,test00641,MPIIO,100K,256M,16,4,1,1,4K,0,0,4M,1
00642,test00642,MPIIO,64K,1M,1,16,1,1,4K,0,0,4M,1
00643,test00643,POSIX,1M,1M,16,4,1,1,1M,0,0,4M,4
00644,test00644,MPIIO,100K,16M,16,4,1,1,1M,0,0,4M,4
00645,test00645,MPIIO,4K,256M,1,64,1,1,1M,0,0,4M,1
00646,test00646,POSIX,4K,4M,256,64,1,1,1M,0,0,4M,4
00647,test00647,POSIX,4K,1G,64,4,1,1,4K,0,0,1M,4
00648,test00648,POSIX,10K,1G,16,4,1,1,4K,0,0,1M,4
00649,test00649,POSIX,4K,1M,256,64,1,1,1M,0,0,4M,4
00650,test00650,POSIX,100K,4M,256,64,1,1,1M,0,0,4M,1
00651,test00651,MPIIO,100K,256M,64,64,1,1,1M,0,0,4M,1
00652,test00652,POSIX,4K,1M,64,64,1,1,4K,0,0,4M,4
00653,test00653,MPIIO,100K,4M,256,4,1,1,4K,0,0,1M,1
00654,test00654,POSIX,1M,1M,256,16,1,1,4K,0,0,4M,1
00655,test00655,POSIX,4K,1M,256,4,1,1,4K,0,0,4M,4
00656,test00656,MPIIO,64K,4M,16,4,1,1,4K,0,0,1M,4
00657,test00657,POSIX,100K,1M,16,16,1,1,4K,0,0,4M,4
00658,test00658,POSIX,100K,4M,1,16,1,1,4K,0,0,1M,4
00659,test00659,MPIIO,100K,4M,1,64,1,1,1M,0,0,4M,4
00660,test00660,MPIIO,1M,1M,256,16,1,1,1M,0,0,1M,1
00661,test00661,MPIIO,100K,4M,1,64,1,1,1M,0,0,4M,1
00662,test00662,POSIX,4K,256M,16,16,1,1,1M,0,0,4M,1
00663,test00663,POSIX,4K,1G,16,16,1,1,1M,0,0,4M,1
00664,test00664,MPIIO,64K,1M,256,4,1,1,4K,0,0,4M,4
00665,test00665,MPIIO,64K,16M,64,4,1,1,1M,0,0,1M,1
00666,test00666,MPIIO,1M,16M,1,64,1,1,4K,0,0,4M,4
00667,test00667,MPIIO,10K,1M,64,64,1,1,4K,0,0,4M,1
00668,test00668,MPIIO,10K,256M,256,64,1,1,4K,0,0,1M,4
00669,test00669,MPIIO,100K,16M,64,64,1,1,1M,0,0,4M,4
00670,test00670,MPIIO,10K,1G,64,64,1,1,4K,0,0,1M,4
00671,test00671,MPIIO,10K,256M,16,4,1,1,1M,0,0,1M,1
00672,test00672,MPIIO,100K,1M,1,16,1,1,1M,0,0,4M,4
00673,test00673,MPIIO,1M,1G,64,64,1,1,1M,0,0,1M,1
00674,test00674,MPIIO,1M,1G,16,16,1,1,1M,0,0,4M,4
00675,test00675,MPIIO,4K,16M,1,16,1,1,1M,0,0,1M,4
00676,test00676,POSIX,100K,1M,256,64,1,1,4K,0,0,1M,4
00677,test00677,POSIX,10K,4M,64,64,1,1,1M,0,0,4M,1
00678,test00678,POSIX,1M,4M,256,4,1,1,1M,0,0,4M,4
00679,test00679,POSIX,1M,256M,1,4,1,1,4K,0,0,4M,1
00680,test00680,MPIIO,100K,1G,1,16,1,1,1M,0,0,1M,4
00681,test00681,MPIIO,4K,16M,16,4,1,1,4K,0,0,1M,1
00682,test00682,MPIIO,4K,16M,16,16,1,1,1M,0,0,4M,1
00683,test00683,MPIIO,1M,256M,256,4,1,1,4K,0,0,4M,1
00684,test00684,POSIX,1M,16M,64,4,1,1,1M,0,0,4M,4
00685,test00685,MPIIO,100K,256M,64,16,1,1,4K,0,0,1M,1
00686,test00686,MPIIO,100K,256M,16,4,1,1,4K,0,0,1M,1
00687,test00687,MPIIO,10K,16M,256,64,1,1,4K,0,0,1M,1
00688,test00688,MPIIO,10K,4M,256,16,1,1,1M,0,0,1M,4
00689,test00689,MPIIO,1M,4M,16,4,1,1,4K,0,0,4M,1
00690,test00690,MPIIO,64K,1G,256,16,1,1,1M,0,0,4M,1
00691,test00691,MPIIO,64K,16M,64,4,1,1,1M,0,0,4M,1
00692,test00692,POSIX,10K,16M,64,16,1,1,4K,0,0,4M,4
00693,test00693,MPIIO,10K,1M,64,16,1,1,4K,0,0,1M,1
00694,test00694,POSIX,1M,1M,256,4,1,1,1M,0,0,4M,4
00695,test00695,POSIX,64K,1M,1,16,1,1,4K,0,0,4M,1
00696,test00696,MPIIO,10K,4M,64,4,1,1,4K,0,0,4M,1
00697,test00697,MPIIO,100K,1G,1,16,1,1,4K,0,0,4M,1
00698,test00698,MPIIO,1M,1G,256,16,1,1,4K,0,0,4M,4
00699,test00699,MPIIO,1M,1M,1,4,1,1,4K,0,0,4M,4
00700,test00700,POSIX,4K,16M,64,16,1,1,1M,0,0,4M,1
00701,test00701,POSIX,10K,16M,64,4,1,1,4K,0,0,4M,1
00702,test00702,POSIX,4K,4M,256,64,1,1,1M,0,0,1M,1
00703,test00703,MPIIO,4K,4M,256,64,1,1,1M,0,0,1M,4
00704,test00704,MPIIO,1M,256M,64,64,1,1,4K,0,0,1M,4
00705,test00705,POSIX,64K,16M,16,4,1,1,4K,0,0,4M,4
00706,test00706,POSIX,1M,16M,64,4,1,1,1M,0,0,4M,4
00707,test00707,POSIX,100K,4M,16,4,1,1,1M,0,0,1M,4
00708,test00708,POSIX,10K,256M,1,16,1,1,4K,0,0,1M,4
00709,test00709,MPIIO,10K,4M,256,64,1,1,4K,0,0,4M,4
00710,test00710,POSIX,64K,1M,64,64,1,1,1M,0,0,4M,1
00711,test00711,MPIIO,1M,4M,1,16,1,1,4K,0,0,4M,4
00712,test00712,POSIX,64K,1M,64,16,1,1,4K,0,0,1M,4
00713,test00713,POSIX,10K,1G,1,16,1,1,1M,0,0,4M,1
00714,test00714,POSIX,10K,4M,16,16,1,1,4K,0,0,1M,1
00715,test00715,POSIX,10K,1G,16,64,1,1,1M,0,0,1M,4
00716,test00716,MPIIO,1M,4M,1,4,1,1,4K,0,0,4M,1
00717,test00717,POSIX,100K,16M,16,4,1,1,1M,0,0,4M,4
00718,test00718,POSIX,4K,256M,256,16,1,1,4K,0,0,1M,4
